query,candidate_doi,label,candidate_year,candidate_title,crossref_score,true_doi,candidate_rank,candidate_author,query_author,title_similarity,title_token_set_similarity,query_year,year_difference,first_author_similarity
Diagnostik von des Stütz- und Bewegungsapparates Andreas Leithner 2007,10.1007/978-3-642-86841-2_4,0,1965.0,Die Bedeutung der Bauprinzipien des Stütz- und Bewegungsapparates für die Beanspruchung der Röhrenknochen,41.92585,10.1007/s10354-006-0367-5,2,Friedrich Pauwels,,51.42857142857142,64.07766990291262,2007.0,42.0,9.999999999999998
Diagnostik von des Stütz- und Bewegungsapparates Andreas Leithner 2007,10.1007/978-3-642-60400-3_29,0,1997.0,Verletzungen des Stütz- und Bewegungsapparates,41.01468,10.1007/s10354-006-0367-5,3,Lothar Kinzl,,56.896551724137936,83.54430379746836,2007.0,10.0,26.66666666666667
Diagnostik von des Stütz- und Bewegungsapparates Andreas Leithner 2007,10.1055/b-0042-191616,0,2023.0,1 Anatomie des Stütz- und Bewegungsapparates,40.6274,10.1007/s10354-006-0367-5,4,,,66.66666666666667,85.71428571428571,2007.0,16.0,100.0
Diagnostik von des Stütz- und Bewegungsapparates Andreas Leithner 2007,10.1055/f-0004-0002-b000001009,0,2024.0,"Indikationen des Bewegungsapparates
               Bewegungsapparat",40.060608,10.1007/s10354-006-0367-5,5,Christina Eul-Matern,,54.0983606557377,59.45945945945946,2007.0,17.0,26.086956521739136
Diagnostik von des Stütz- und Bewegungsapparates Andreas Leithner 2007,10.1007/978-3-662-09730-4_102,0,1979.0,Beschäftigungstherapie als wichtiger Grundpfeiler der Rehabilitation von Patienten mit Schäden des Stütz- und Bewegungsapparates,39.480392,10.1007/s10354-006-0367-5,6,Adelheid Kiesinger,,52.52525252525253,69.1588785046729,2007.0,28.0,9.523809523809524
Diagnostik von des Stütz- und Bewegungsapparates Andreas Leithner 2007,10.1007/978-3-662-09730-4_103,0,1979.0,Krankengymnastik als wichtiger Grundpfeiler der Rehabilitation von Behinderten mit unfallbedingten Schäden des Stütz- und Bewegungsapparates,39.231804,10.1007/s10354-006-0367-5,7,Marion Gutbier,,54.28571428571429,69.1588785046729,2007.0,28.0,23.529411764705888
Diagnostik von des Stütz- und Bewegungsapparates Andreas Leithner 2007,10.1055/b-0036-130261,0,2015.0,"10 Indikationen des Bewegungsapparates
Bewegungsapparat",39.04176,10.1007/s10354-006-0367-5,8,,,56.00000000000001,57.6,2007.0,8.0,100.0
Diagnostik von des Stütz- und Bewegungsapparates Andreas Leithner 2007,10.1007/s12688-017-0116-4,0,2017.0,Grünlippmuschel-Extrakt bei Beschwerden des Stütz- und Bewegungsapparates,38.36076,10.1007/s10354-006-0367-5,9,,,58.74125874125874,64.07766990291262,2007.0,10.0,100.0
Diagnostik von des Stütz- und Bewegungsapparates Andreas Leithner 2007,10.1007/978-3-662-09730-4_101,0,1979.0,Die Rehabilitation von Behinderten mit unfallbedingten Schäden des Stütz und Bewegungsapparates aus der Sicht der Arbeitsverwaltung,38.142677,10.1007/s10354-006-0367-5,10,Wilhelm Jaeger,,51.741293532338304,60.0,2007.0,28.0,11.764705882352944
Comment “Induced transitions and energy of a damped oscillator” George J. Papadopoulos 1999,10.1103/physreva.59.3127,1,1999.0,Comment on “Induced transitions and energy of a damped oscillator”,54.58032,10.1103/physreva.59.3127,1,George J. Papadopoulos,,80.2547770700637,97.67441860465117,1999.0,0.0,7.9999999999999964
Comment “Induced transitions and energy of a damped oscillator” George J. Papadopoulos 1999,10.1103/physreva.49.588,0,1994.0,Induced transitions and energy of a damped oscillator,37.473618,10.1103/physreva.59.3127,2,P. Croxson,,68.05555555555556,78.16091954022988,1999.0,5.0,15.384615384615385
Comment “Induced transitions and energy of a damped oscillator” George J. Papadopoulos 1999,10.1119/picup.exercise.damping,0,2017.0,Energy and Phase Space of a Damped Oscillator,29.402308,10.1103/physreva.59.3127,3,Deva O'Neil,,41.17647058823529,52.94117647058823,1999.0,18.0,14.28571428571429
Comment “Induced transitions and energy of a damped oscillator” George J. Papadopoulos 1999,10.1103/physreva.35.5291,0,1987.0,Comment on ‘‘Master equation for a damped nonlinear oscillator’’,27.530174,10.1103/physreva.59.3127,4,Bruno Eckhardt,,50.32258064516129,56.774193548387096,1999.0,12.0,23.529411764705888
Comment “Induced transitions and energy of a damped oscillator” George J. Papadopoulos 1999,10.1238/physica.regular.059a00195,0,1999.0,Quantum Dynamics of a Damped Deformed Oscillator,27.243193,10.1103/physreva.59.3127,5,Stefano Mancini,,38.84892086330935,46.0431654676259,1999.0,0.0,33.333333333333336
Comment “Induced transitions and energy of a damped oscillator” George J. Papadopoulos 1999,10.21236/ada205785,0,1989.0,Exact Wave Functions and Coherent States of a Damped Driven Harmonic Oscillator,27.239838,10.1103/physreva.59.3127,6,H. G. Oh,,42.352941176470594,51.76470588235294,1999.0,10.0,0.0
Comment “Induced transitions and energy of a damped oscillator” George J. Papadopoulos 1999,10.5772/intechopen.78154,0,2020.0,Damped Harmonic Oscillator [Working Title],26.67765,10.1103/physreva.59.3127,7,,,34.58646616541353,34.58646616541354,1999.0,21.0,100.0
Comment “Induced transitions and energy of a damped oscillator” George J. Papadopoulos 1999,10.1016/s0370-1573(01)00077-1,0,2002.0,The quantum damped harmonic oscillator,26.614155,10.1103/physreva.59.3127,8,Chung-In Um,,41.860465116279066,43.41085271317829,1999.0,3.0,28.57142857142857
Comment “Induced transitions and energy of a damped oscillator” George J. Papadopoulos 1999,10.3840/002399,0,2007.0,Driven Damped Oscillator,26.546406,10.1103/physreva.59.3127,9,,,31.304347826086953,31.304347826086953,1999.0,8.0,100.0
Comment “Induced transitions and energy of a damped oscillator” George J. Papadopoulos 1999,10.3840/07002399,0,2007.0,Driven Damped Oscillator,26.17337,10.1103/physreva.59.3127,10,,,31.304347826086953,31.304347826086953,1999.0,8.0,100.0
An updated methodology for sediment distribution maps using conditional strings in GIS 10.X Rachna Pillai 2021,10.1007/s12517-021-07053-y,1,2021.0,An updated methodology for sediment distribution maps using conditional strings in Arc GIS 10.X,73.77491,10.1007/s12517-021-07053-y,1,Rachna Pillai,,88.78048780487805,97.84946236559139,2021.0,0.0,25.0
An updated methodology for sediment distribution maps using conditional strings in GIS 10.X Rachna Pillai 2021,10.21203/rs.3.rs-3158746/v1,0,2023.0,‘Sand Types’: A new physico-chemical classification of sand and its mapping using conditional strings in ArcGIS10.x,31.65871,10.1007/s12517-021-07053-y,2,Dinesh A.C. AC,,48.88888888888889,54.22222222222222,2021.0,2.0,11.764705882352944
An updated methodology for sediment distribution maps using conditional strings in GIS 10.X Rachna Pillai 2021,10.1155/2024/1872269,0,2024.0,“Sand Types”: A New Physicochemical Classification of Sand and Its Mapping Using Conditional Strings in ArcGIS10.x,30.68328,10.1007/s12517-021-07053-y,3,A. C. Dinesh,,44.64285714285714,47.32142857142857,2021.0,3.0,13.33333333333333
An updated methodology for sediment distribution maps using conditional strings in GIS 10.X Rachna Pillai 2021,10.31490/9788024845050-12,0,2021.0,Methodology of Using Terrain Passability Maps for Planning the Movement of Troops and Navigation of Unmanned Ground Vehicles,28.751657,10.1007/s12517-021-07053-y,4,Krzysztof Pokonieczny,,35.04273504273504,39.473684210526315,2021.0,0.0,16.666666666666664
An updated methodology for sediment distribution maps using conditional strings in GIS 10.X Rachna Pillai 2021,10.35802/083124,0,2007.0,,28.685797,10.1007/s12517-021-07053-y,5,,,5.309734513274334,5.309734513274336,2021.0,14.0,100.0
An updated methodology for sediment distribution maps using conditional strings in GIS 10.X Rachna Pillai 2021,10.4135/9781412983907.n351,0,2005.0,Conditional Distribution,27.767874,10.1007/s12517-021-07053-y,6,,,32.83582089552238,32.83582089552239,2021.0,16.0,100.0
An updated methodology for sediment distribution maps using conditional strings in GIS 10.X Rachna Pillai 2021,10.1016/j.stamet.2013.06.002,0,2014.0,Partial or complete characterization of a bivariate distribution based on one conditional distribution and partial specification of the mode function of the other conditional distribution,26.88349,10.1007/s12517-021-07053-y,7,Indranil Ghosh,,42.42424242424242,49.799196787148595,2021.0,7.0,35.29411764705882
An updated methodology for sediment distribution maps using conditional strings in GIS 10.X Rachna Pillai 2021,10.4324/9781003056928-5,0,2021.0,Maps and GIS,26.585495,10.1007/s12517-021-07053-y,8,Kakoli Saha,,16.393442622950815,40.0,2021.0,0.0,14.28571428571429
An updated methodology for sediment distribution maps using conditional strings in GIS 10.X Rachna Pillai 2021,10.3390/microorganisms11092174,0,2023.0,Global Risk Maps of Climate Change Impacts on the Distribution of Acinetobacter baumannii Using GIS,26.35384,10.1007/s12517-021-07053-y,9,Amal Sabour,,38.27751196172249,42.71844660194175,2021.0,2.0,14.28571428571429
An updated methodology for sediment distribution maps using conditional strings in GIS 10.X Rachna Pillai 2021,10.3390/f12101367,0,2021.0,Stakeholder Perceptions on the Need for Updated Tree Species Distribution Maps,26.05377,10.1007/s12517-021-07053-y,10,Pete Bettinger,,38.297872340425535,41.48936170212766,2021.0,0.0,11.764705882352944
Electrochemical effects in rocks: petroleum exploration and applications V.Yu. Shigaev 2009,10.1016/j.rgg.2009.10.008,1,2009.0,Electrochemical effects in rocks: petroleum exploration and engineering–geological applications,61.0741,10.1016/j.rgg.2009.10.008,1,V.Yu. Shigaev,,77.41935483870968,88.34355828220859,2009.0,0.0,12.5
Electrochemical effects in rocks: petroleum exploration and applications V.Yu. Shigaev 2009,10.1016/s1876-3804(10)60009-2,0,2009.0,"Evaluating maturity of source rocks by aromatic compounds: A case from Dongling Block, Songliao Basin",30.159725,10.1016/j.rgg.2009.10.008,2,Zhu Zhanjun,,36.458333333333336,36.458333333333336,2009.0,0.0,28.57142857142857
Electrochemical effects in rocks: petroleum exploration and applications V.Yu. Shigaev 2009,10.1016/s1876-3804(22)60009-0,0,2022.0,Discussion on classification and naming scheme of fine-grained sedimentary rocks,29.599136,10.1016/j.rgg.2009.10.008,3,Jun PENG,,39.76608187134503,39.76608187134503,2009.0,13.0,18.181818181818176
Electrochemical effects in rocks: petroleum exploration and applications V.Yu. Shigaev 2009,10.1134/s1028334x11110298,0,2011.0,The electrochemical interrelation of physicochemical parameters of rocks containing heavy metals,28.96912,10.1016/j.rgg.2009.10.008,4,V. Yu. Shigaev,,51.33689839572193,51.08695652173913,2009.0,2.0,11.764705882352944
Electrochemical effects in rocks: petroleum exploration and applications V.Yu. Shigaev 2009,10.1016/s1876-3804(09)60133-6,0,2009.0,"Geochemical characteristics of coal-measure source rocks and coal-derived gas in Junggar Basin, NW China",28.933928,10.1016/j.rgg.2009.10.008,5,Li Jian,,44.1025641025641,46.15384615384615,2009.0,0.0,40.0
Electrochemical effects in rocks: petroleum exploration and applications V.Yu. Shigaev 2009,10.1016/s1876-3804(10)60002-x,0,2009.0,Theory on logging interpretation of igneous rocks and its application,28.89854,10.1016/j.rgg.2009.10.008,6,Li Ning,,51.24999999999999,51.25,2009.0,0.0,19.999999999999996
Electrochemical effects in rocks: petroleum exploration and applications V.Yu. Shigaev 2009,10.1016/s1876-3804(09)60147-6,0,2009.0,"Organic geochemistry of Carboniferous and Lower Permian source rocks, Turpan-Hami Basin, NW China",28.799763,10.1016/j.rgg.2009.10.008,7,Gao Gang,,36.170212765957444,38.297872340425535,2009.0,0.0,36.36363636363637
Electrochemical effects in rocks: petroleum exploration and applications V.Yu. Shigaev 2009,10.1016/s1876-3804(09)60131-2,0,2009.0,Geochemistry of deep coal-type gas and gas source rocks in Songliao Basin,28.463768,10.1016/j.rgg.2009.10.008,8,Luo Xia,,45.12195121951219,46.25,2009.0,0.0,19.999999999999996
Electrochemical effects in rocks: petroleum exploration and applications V.Yu. Shigaev 2009,10.1016/s1567-8032(11)08013-x,0,2011.0,Handbook of Petroleum Exploration and Production 8,28.367748,10.1016/j.rgg.2009.10.008,9,,,38.297872340425535,43.97163120567376,2009.0,2.0,100.0
Electrochemical effects in rocks: petroleum exploration and applications V.Yu. Shigaev 2009,10.1016/s1567-8032(11)08014-1,0,2011.0,"Handbook of Petroleum Exploration and Production, 8",28.355412,10.1016/j.rgg.2009.10.008,10,,,38.02816901408451,43.66197183098591,2009.0,2.0,100.0
Detailed Analysis of Timing Measurements in Optical Position Sensing Devices Based on Laser Beam Deflection Andreas Tortschanoff 2016,10.1155/2016/1353212,1,2016.0,Detailed Analysis of the Timing Measurements in Optical Position Sensing Devices Based on Laser Beam Deflection,91.457275,10.1155/2016/1353212,1,Andreas Tortschanoff,,87.70491803278688,98.1651376146789,2016.0,0.0,26.086956521739136
Detailed Analysis of Timing Measurements in Optical Position Sensing Devices Based on Laser Beam Deflection Andreas Tortschanoff 2016,10.1364/oe.542149,0,2024.0,Detailed Study of Laser Diode Array Collimation based on Tolerancing Analysis,37.303333,10.1155/2016/1353212,2,Marcus Baumgart,,51.42857142857142,54.716981132075475,2016.0,8.0,11.111111111111116
Detailed Analysis of Timing Measurements in Optical Position Sensing Devices Based on Laser Beam Deflection Andreas Tortschanoff 2016,10.31274/rtd-180813-8852,0,,Diagnostic and normalization techniques for laser-generated plumes based on beam deflection and photoacoustic wave measurements,36.98642,10.1155/2016/1353212,3,Guoying Chen,,50.76923076923077,52.34375,2016.0,,26.66666666666667
Detailed Analysis of Timing Measurements in Optical Position Sensing Devices Based on Laser Beam Deflection Andreas Tortschanoff 2016,10.1117/1.3554379,0,2011.0,Charge-coupled devices combined with centroid algorithm for laser beam deviation measurements compared to a position-sensitive device,36.317406,10.1155/2016/1353212,4,Bo Hou,,49.62406015037594,49.62406015037594,2016.0,5.0,0.0
Detailed Analysis of Timing Measurements in Optical Position Sensing Devices Based on Laser Beam Deflection Andreas Tortschanoff 2016,10.1063/1.1147201,0,1996.0,Low noise position sensitive detector for optical probe beam deflection measurements,34.13689,10.1155/2016/1353212,5,Jonathan D. Spear,,50.69124423963134,50.69124423963134,2016.0,20.0,30.000000000000004
Detailed Analysis of Timing Measurements in Optical Position Sensing Devices Based on Laser Beam Deflection Andreas Tortschanoff 2016,10.1364/oic.2016.thb.4,0,2016.0,Comparison of absorption measurements performed on various optical films using multi-angle spectroscopy and laser-induced deflection,33.363884,10.1155/2016/1353212,6,Richard Vernhes,,47.54716981132076,50.56603773584906,2016.0,0.0,22.22222222222222
Detailed Analysis of Timing Measurements in Optical Position Sensing Devices Based on Laser Beam Deflection Andreas Tortschanoff 2016,10.1109/isot.2012.6403268,0,2012.0,Theoretical aspects and derived design rules for optical angle position sensing of tilt mirrors,32.480186,10.1155/2016/1353212,7,Marcus Baumgart,,44.73684210526315,47.36842105263158,2016.0,4.0,11.111111111111116
Detailed Analysis of Timing Measurements in Optical Position Sensing Devices Based on Laser Beam Deflection Andreas Tortschanoff 2016,10.1117/12.2186808,0,2015.0,An iterative approach to measuring two-dimensional gradient-index profiles based on external measurements of laser beam deflection,32.35544,10.1155/2016/1353212,8,Di Lin,,53.2319391634981,55.51330798479088,2016.0,1.0,22.22222222222222
Detailed Analysis of Timing Measurements in Optical Position Sensing Devices Based on Laser Beam Deflection Andreas Tortschanoff 2016,10.1364/ils.1986.thd3,0,1986.0,Optical ray tracing for crossed beam photothermal deflection spectroscopy,31.802608,10.1155/2016/1353212,9,Jeffrey A. Sell,,35.922330097087375,41.74757281553398,2016.0,30.0,0.0
Detailed Analysis of Timing Measurements in Optical Position Sensing Devices Based on Laser Beam Deflection Andreas Tortschanoff 2016,10.1117/12.2019251,0,2013.0,Design rules for a compact and low-cost optical position sensing of MOEMS tilt mirrors based on a Gaussian-shaped light source,31.8006,10.1155/2016/1353212,10,Marcus Baumgart,,42.47104247104247,47.47081712062257,2016.0,3.0,11.111111111111116
Ambulante Palliativversorgung von Patienten mit Migrationshintergrund in der Städteregion Aachen – Perspektiven von Behandelnden Angehörigen Virginia Nowara 2021,10.1055/a-1441-0661,1,2021.0,Ambulante Palliativversorgung von Patienten mit Migrationshintergrund in der Städteregion Aachen – Perspektiven von Behandelnden und Angehörigen,134.85976,10.1055/a-1441-0661,1,Virginia Nowara,,91.80327868852459,98.55072463768116,2021.0,0.0,22.22222222222222
Ambulante Palliativversorgung von Patienten mit Migrationshintergrund in der Städteregion Aachen – Perspektiven von Behandelnden Angehörigen Virginia Nowara 2021,10.53846/goediss-7833,0,,Psychische Belastungen und Lebensqualität von Angehörigen von Patienten mit Krebserkrankungen in der spezialisierten stationären Palliativversorgung,67.92924,10.1055/a-1441-0661,2,,,56.310679611650485,61.12956810631229,2021.0,,100.0
Ambulante Palliativversorgung von Patienten mit Migrationshintergrund in der Städteregion Aachen – Perspektiven von Behandelnden Angehörigen Virginia Nowara 2021,10.5771/9783748950103-147,0,2021.0,6 Palliativversorgung von Menschen mit Demenz – Die Rolle der Angehörigen,56.42012,10.1055/a-1441-0661,3,Amelie Himmel,,51.28205128205128,76.27118644067797,2021.0,0.0,0.0
Ambulante Palliativversorgung von Patienten mit Migrationshintergrund in der Städteregion Aachen – Perspektiven von Behandelnden Angehörigen Virginia Nowara 2021,10.1055/s-0034-1374319,0,2014.0,Zufriedenheit von Angehörigen und Mitarbeitern mit der Betreuung von Patienten in Hospiz- und Palliativversorgung,54.658375,10.1055/a-1441-0661,4,G Lindena,,59.85401459854014,69.56521739130434,2021.0,7.0,33.333333333333336
Ambulante Palliativversorgung von Patienten mit Migrationshintergrund in der Städteregion Aachen – Perspektiven von Behandelnden Angehörigen Virginia Nowara 2021,10.53846/goediss-10673,0,,Hospiz- und Palliativversorgung von Menschen mit Migrationshintergrund,53.071453,10.1055/a-1441-0661,5,,,50.21645021645021,82.35294117647058,2021.0,,100.0
Ambulante Palliativversorgung von Patienten mit Migrationshintergrund in der Städteregion Aachen – Perspektiven von Behandelnden Angehörigen Virginia Nowara 2021,10.53846/goediss-10999,0,,Patienten mit fortgeschrittenen hämatologischen Grunderkrankungen in der Spezialisierten Ambulanten Palliativversorgung (SAPV),51.912502,10.1055/a-1441-0661,6,,,54.35540069686411,60.07067137809187,2021.0,,100.0
