query,source,candidate_id,label,candidate_year,candidate_title,true_id,candidate_rank,candidate_author,query_author,journal,title_similarity,title_token_set_similarity,query_year,year_difference,first_author_similarity
The Quaestiones libri Physicorum by Franciscus Marbres (alias Johannes Canonicus). Part II: Printings and the Textual Tradition Christopher D. Schabel 2016,crossref,10.1163/9789004322356_023,0,2016.0,Tabula quaestionum quarti libri Physicorum,10.1484/j.bpm.5.113341,4,Michiel Streijger,Christopher D. Schabel,"John Buridan, Quaestiones super octo libros Physicorum Aristotelis (secundum ultimam lecturam)",29.441624365482234,55.172413793103445,2016.0,0.0,30.76923076923077
The Quaestiones libri Physicorum by Franciscus Marbres (alias Johannes Canonicus). Part II: Printings and the Textual Tradition Christopher D. Schabel 2016,crossref,10.1163/9789004322356_003,0,2016.0,Tabula quaestionum tertii libri Physicorum,10.1484/j.bpm.5.113341,5,Michiel Streijger,Christopher D. Schabel,"John Buridan, Quaestiones super octo libros Physicorum Aristotelis (secundum ultimam lecturam)",30.456852791878177,55.172413793103445,2016.0,0.0,30.76923076923077
The Quaestiones libri Physicorum by Franciscus Marbres (alias Johannes Canonicus). Part II: Printings and the Textual Tradition Christopher D. Schabel 2016,crossref,10.1163/9789004262355_029,0,2015.0,&lt;Tabula quaestionum secundi libri Physicorum&gt;,10.1484/j.bpm.5.113341,6,Michiel Streijger,Christopher D. Schabel,"John Buridan, &lt;i&gt;Quaestiones super octo libros Physicorum Aristotelis (secundum ultimam lecturam)&lt;/i&gt;",33.009708737864074,35.92233009708738,2016.0,1.0,30.76923076923077
The Quaestiones libri Physicorum by Franciscus Marbres (alias Johannes Canonicus). Part II: Printings and the Textual Tradition Christopher D. Schabel 2016,crossref,10.1163/9789004262355_004,0,2015.0,&lt;Tabula quaestionum primi libri Physicorum&gt;,10.1484/j.bpm.5.113341,7,Michiel Streijger,Christopher D. Schabel,"John Buridan, &lt;i&gt;Quaestiones super octo libros Physicorum Aristotelis (secundum ultimam lecturam)&lt;/i&gt;",29.411764705882348,35.294117647058826,2016.0,1.0,30.76923076923077
The Quaestiones libri Physicorum by Franciscus Marbres (alias Johannes Canonicus). Part II: Printings and the Textual Tradition Christopher D. Schabel 2016,crossref,10.1484/j.bpm.5.105349,0,2014.0,"5. Francesc Marbres, A.K.A. Iohannes Canonicus",10.1484/j.bpm.5.113341,8,Christopher D. Schabel,Christopher D. Schabel,Bulletin de Philosophie Médiévale,35.820895522388064,35.82089552238806,2016.0,2.0,100.0
The Quaestiones libri Physicorum by Franciscus Marbres (alias Johannes Canonicus). Part II: Printings and the Textual Tradition Christopher D. Schabel 2016,crossref,10.1163/9789004702028_006,0,2024.0,Iohannis Buridani Quaestiones super octo libros Physicorum Aristotelis (secundum ultimam lecturam) Libri V–VIII,10.1484/j.bpm.5.113341,9,Paul J.J.M. Bakker,Christopher D. Schabel,"John Buridan, &lt;i&gt;Quaestiones super octo libros Physicorum Aristotelis (secundum ultimam lecturam)&lt;/i&gt;",48.872180451127825,49.62406015037594,2016.0,8.0,35.0
The Quaestiones libri Physicorum by Franciscus Marbres (alias Johannes Canonicus). Part II: Printings and the Textual Tradition Christopher D. Schabel 2016,crossref,10.1163/9789004322356_040,0,2016.0,Indexes,10.1484/j.bpm.5.113341,10,Michiel Streijger,Christopher D. Schabel,"John Buridan, Quaestiones super octo libros Physicorum Aristotelis (secundum ultimam lecturam)",6.172839506172845,6.172839506172835,2016.0,0.0,30.76923076923077
"Nogami, Yoko: Identity and pragmatic language use: A study on Japanese ELF users (Developments in English as a Lingua Franca 11) Miyuki Takino 2022",crossref,10.1515/jelf-2022-2066,1,2022.0,"Nogami, Yoko: Identity and pragmatic language use: A study on Japanese ELF users (Developments in English as a Lingua Franca [DELF] 11)",10.1515/jelf-2022-2066,1,Miyuki Takino,Miyuki Takino,Journal of English as a Lingua Franca,90.78014184397163,97.33840304182509,2022.0,0.0,100.0
"Nogami, Yoko: Identity and pragmatic language use: A study on Japanese ELF users (Developments in English as a Lingua Franca 11) Miyuki Takino 2022",crossref,10.1515/9781501504211,0,2020.0,Identity and Pragmatic Language Use,10.1515/jelf-2022-2066,2,Yoko Nogami,Miyuki Takino,,32.96703296703297,51.06382978723404,2022.0,2.0,33.333333333333336
"Nogami, Yoko: Identity and pragmatic language use: A study on Japanese ELF users (Developments in English as a Lingua Franca 11) Miyuki Takino 2022",crossref,10.1515/9781501504211-007,0,2020.0,Chapter 7. Identity and pragmatic language use through ELF,10.1515/jelf-2022-2066,3,,Miyuki Takino,Identity and Pragmatic Language Use,43.90243902439024,75.26881720430107,2022.0,2.0,25.0
"Nogami, Yoko: Identity and pragmatic language use: A study on Japanese ELF users (Developments in English as a Lingua Franca 11) Miyuki Takino 2022",crossref,10.1515/9781501504211-002,0,2020.0,"Chapter 2. Language, identity and second language users through an ELF lens",10.1515/jelf-2022-2066,4,,Miyuki Takino,Identity and Pragmatic Language Use,41.44144144144144,45.36082474226804,2022.0,2.0,25.0
"Nogami, Yoko: Identity and pragmatic language use: A study on Japanese ELF users (Developments in English as a Lingua Franca 11) Miyuki Takino 2022",crossref,10.1515/9781501504211-003,0,2020.0,Chapter 3. Exploring ELF users’ identities and pragmatic language use,10.1515/jelf-2022-2066,5,,Miyuki Takino,Identity and Pragmatic Language Use,47.22222222222222,54.73684210526316,2022.0,2.0,25.0
"Nogami, Yoko: Identity and pragmatic language use: A study on Japanese ELF users (Developments in English as a Lingua Franca 11) Miyuki Takino 2022",crossref,10.4324/9781351184335-13,0,2018.0,Identity and pragmatic language use among East Asian ELF speakers and its implications for English-medium education,10.1515/jelf-2022-2066,6,Yoko Nogami,Miyuki Takino,English-Medium Instruction from an English as a Lingua Franca Perspective,51.908396946564885,55.81395348837209,2022.0,4.0,33.333333333333336
"Nogami, Yoko: Identity and pragmatic language use: A study on Japanese ELF users (Developments in English as a Lingua Franca 11) Miyuki Takino 2022",crossref,10.1515/9781501512520-007,0,2022.0,Pragmatic strategies of Asian ELF users in institutional settings,10.1515/jelf-2022-2066,7,Ke Ji,Miyuki Takino,Pragmatics in English as a Lingua Franca,37.735849056603776,38.679245283018865,2022.0,0.0,22.22222222222222
"Nogami, Yoko: Identity and pragmatic language use: A study on Japanese ELF users (Developments in English as a Lingua Franca 11) Miyuki Takino 2022",crossref,10.1515/9781501504211-204,0,2020.0,Notes,10.1515/jelf-2022-2066,8,,Miyuki Takino,Identity and Pragmatic Language Use,6.578947368421051,6.578947368421055,2022.0,2.0,25.0
"Nogami, Yoko: Identity and pragmatic language use: A study on Japanese ELF users (Developments in English as a Lingua Franca 11) Miyuki Takino 2022",crossref,10.1515/9781501504211-fm,0,2020.0,Frontmatter,10.1515/jelf-2022-2066,9,,Miyuki Takino,Identity and Pragmatic Language Use,12.658227848101266,12.658227848101262,2022.0,2.0,25.0
"Nogami, Yoko: Identity and pragmatic language use: A study on Japanese ELF users (Developments in English as a Lingua Franca 11) Miyuki Takino 2022",crossref,10.1515/9781501504211-202,0,2020.0,Acknowledgements,10.1515/jelf-2022-2066,10,,Miyuki Takino,Identity and Pragmatic Language Use,13.496932515337424,13.49693251533742,2022.0,2.0,25.0
Sports Talent Identification and in Korea Byounggoo Ko 2014,crossref,10.24985/ijass.2014.26.2.99,1,2014.0,Sports Talent Identification and Selection in Korea,10.24985/ijass.2014.26.2.99,1,Byounggoo Ko,Byounggoo Ko,IJASS(International Journal of Applied Sports Sciences),74.54545454545455,89.13043478260869,2014.0,0.0,100.0
Sports Talent Identification and in Korea Byounggoo Ko 2014,crossref,10.24985/kjss.2016.27.4.714,0,2016.0,Cardiorespiratory Fitness Among Korean Adults: 2014-2015 Korea Institute of Sports Science Fitness Standards (KISS FitS) Project,10.24985/ijass.2014.26.2.99,2,박세정,Byounggoo Ko,Korean Journal of Sport Science,41.711229946524064,45.81005586592179,2014.0,2.0,0.0
Sports Talent Identification and in Korea Byounggoo Ko 2014,crossref,10.4324/9781315796253-26,0,2014.0,Talent identification and talent transfer,10.24985/ijass.2014.26.2.99,3,,Byounggoo Ko,Foundations of Sports Coaching,52.0,58.0,2014.0,0.0,13.33333333333333
Sports Talent Identification and in Korea Byounggoo Ko 2014,crossref,10.1007/s40279-014-0221-7,0,2014.0,Conventional and Genetic Talent Identification in Sports: Will Recent Developments Trace Talent?,10.24985/ijass.2014.26.2.99,4,Sarah Breitbach,Byounggoo Ko,Sports Medicine,54.19354838709678,64.36781609195403,2014.0,0.0,14.814814814814813
Sports Talent Identification and in Korea Byounggoo Ko 2014,crossref,10.14195/978-989-26-1169-3_8,0,,Physiological and functional characteristics of adolescent athletes in several sports: impications for talent identification,10.24985/ijass.2014.26.2.99,5,Vaclav Bunc,Byounggoo Ko,"Youth Sports: growth, maturation and talent",40.43715846994536,48.08743169398907,2014.0,,34.78260869565217
Sports Talent Identification and in Korea Byounggoo Ko 2014,crossref,10.14195/978-989-26-0506-7_8,0,2010.0,Physiological and functional characteristics of adolescent athletes in several sports: impications for talent identification,10.24985/ijass.2014.26.2.99,6,Vaclav Bunc,Byounggoo Ko,"Youth sports: growth, maturation and talent",40.43715846994536,48.08743169398907,2014.0,4.0,34.78260869565217
Sports Talent Identification and in Korea Byounggoo Ko 2014,crossref,10.5005/jp/books/11694_13,0,2012.0,Identification of Talent in Sports,10.24985/ijass.2014.26.2.99,7,Swapan Dey,Byounggoo Ko,A Textbook of Sports and Exercise Physiology,66.66666666666667,95.38461538461539,2014.0,2.0,18.181818181818176
Sports Talent Identification and in Korea Byounggoo Ko 2014,crossref,10.21797/ksme.2014.16.3.002,0,2014.0,The Development of Physical Fitness Test Battery and Evaluation Criteria of it for Korean Elderly Person,10.24985/ijass.2014.26.2.99,8,Choi Kyu jeong,Byounggoo Ko,The Korean Journal of Measurement and Evaluation in Physical Education and Sports Science,40.49079754601227,41.25,2014.0,0.0,30.76923076923077
Sports Talent Identification and in Korea Byounggoo Ko 2014,crossref,10.4324/9781315668017-17,0,2017.0,Could Sports Biomechanics Provide the Missing Pieces to the Talent Identification and Development Puzzle?,10.24985/ijass.2014.26.2.99,9,Paul S. Glazier,Byounggoo Ko,Routledge Handbook of Talent Identification and Development in Sport,52.4390243902439,70.32967032967034,2014.0,3.0,14.814814814814813
Sports Talent Identification and in Korea Byounggoo Ko 2014,crossref,10.33140/mcr.08.11.09,0,2023.0,Proposal for a New Sports Talent Identification System Based on the Tracking Phenomenon of Height,10.24985/ijass.2014.26.2.99,10,,Byounggoo Ko,Medical &amp; Clinical Research,52.56410256410257,64.36781609195403,2014.0,9.0,13.33333333333333
Energetics of Stochastic Processes Possessing Finite Propagation Velocity Antonio Brasiello 2016,crossref,10.1515/jnet-2015-0064,1,2016.0,Energetics of Poisson–Kac Stochastic Processes Possessing Finite Propagation Velocity,10.1515/jnet-2015-0064,1,Antonio Brasiello,Antonio Brasiello,Journal of Non-Equilibrium Thermodynamics,80.66298342541435,92.40506329113924,2016.0,0.0,100.0
Energetics of Stochastic Processes Possessing Finite Propagation Velocity Antonio Brasiello 2016,crossref,10.1063/1.5045963,0,2018.0,Application of the theory of stochastic processes possessing finite propagation velocity to transport problems in polymeric systems,10.1515/jnet-2015-0064,2,Antonio Brasiello,Antonio Brasiello,AIP Conference Proceedings,53.74449339207048,57.142857142857146,2016.0,2.0,100.0
Energetics of Stochastic Processes Possessing Finite Propagation Velocity Antonio Brasiello 2016,crossref,10.3390/e24020201,0,2022.0,Spectral Properties of Stochastic Processes Possessing Finite Propagation Velocity,10.1515/jnet-2015-0064,3,Massimiliano Giona,Antonio Brasiello,Entropy,69.6629213483146,86.11111111111111,2016.0,6.0,45.714285714285715
Energetics of Stochastic Processes Possessing Finite Propagation Velocity Antonio Brasiello 2016,crossref,10.1103/physrevx.12.021004,0,2022.0,Extended Poisson-Kac Theory: A Unifying Framework for Stochastic Processes with Finite Propagation Velocity,10.1515/jnet-2015-0064,4,Massimiliano Giona,Antonio Brasiello,Physical Review X,61.08374384236453,67.98029556650246,2016.0,6.0,45.714285714285715
Energetics of Stochastic Processes Possessing Finite Propagation Velocity Antonio Brasiello 2016,crossref,10.1007/978-3-662-69359-9_656,0,2025.0,Stochastic Models of Finite-Velocity Transport Processes,10.1515/jnet-2015-0064,5,Alexander D. Kolesnik,Antonio Brasiello,International Encyclopedia of Statistical Science,51.315789473684205,58.22784810126582,2016.0,9.0,26.315789473684216
Energetics of Stochastic Processes Possessing Finite Propagation Velocity Antonio Brasiello 2016,crossref,10.1016/j.spa.2016.04.025,0,2016.0,Finite difference schemes for linear stochastic integro-differential equations,10.1515/jnet-2015-0064,6,Konstantinos Dareiotis,Antonio Brasiello,Stochastic Processes and their Applications,40.22988505747126,44.827586206896555,2016.0,0.0,30.76923076923077
Energetics of Stochastic Processes Possessing Finite Propagation Velocity Antonio Brasiello 2016,crossref,10.1016/j.spa.2016.04.020,0,2016.0,Finite sampling inequalities: An application to two-sample Kolmogorov–Smirnov statistics,10.1515/jnet-2015-0064,7,Evan Greene,Antonio Brasiello,Stochastic Processes and their Applications,38.04347826086957,43.47826086956522,2016.0,0.0,28.57142857142857
Energetics of Stochastic Processes Possessing Finite Propagation Velocity Antonio Brasiello 2016,crossref,10.1080/17442509008833631,0,1990.0,Stochastic processes possessing a skorohod integral representation,10.1515/jnet-2015-0064,8,Nguyen Minh duc,Antonio Brasiello,Stochastics and Stochastic Reports,53.086419753086425,58.02469135802469,2016.0,26.0,18.75
Energetics of Stochastic Processes Possessing Finite Propagation Velocity Antonio Brasiello 2016,crossref,10.1016/j.spa.2016.01.001,0,2016.0,Exponential extinction time of the contact process on finite graphs,10.1515/jnet-2015-0064,9,Thomas Mountford,Antonio Brasiello,Stochastic Processes and their Applications,40.49079754601227,44.171779141104295,2016.0,0.0,36.36363636363637
Energetics of Stochastic Processes Possessing Finite Propagation Velocity Antonio Brasiello 2016,crossref,10.1016/j.spa.2015.11.005,0,2016.0,Sample paths of a Lévy process leading to first passage over high levels in finite time,10.1515/jnet-2015-0064,10,Philip S. Griffin,Antonio Brasiello,Stochastic Processes and their Applications,40.43715846994536,42.622950819672134,2016.0,0.0,23.529411764705888
An Infinite Hidden Model with Stochastic Volatility Chenxing Li 2022,crossref,10.2139/ssrn.4069359,1,2022.0,An Infinite Hidden Markov Model with Stochastic Volatility,10.2139/ssrn.4069359,1,Chenxing Li,Chenxing Li,SSRN Electronic Journal,82.53968253968253,93.57798165137615,2022.0,0.0,100.0
An Infinite Hidden Model with Stochastic Volatility Chenxing Li 2022,crossref,10.1002/for.3123,0,2024.0,An infinite hidden Markov model with stochastic volatility,10.2139/ssrn.4069359,2,Chenxing Li,Chenxing Li,Journal of Forecasting,74.60317460317461,76.19047619047619,2022.0,2.0,100.0
An Infinite Hidden Model with Stochastic Volatility Chenxing Li 2022,crossref,10.1111/mafi.12347,0,2022.0,An infinite‐dimensional affine stochastic volatility model,10.2139/ssrn.4069359,3,Sonja Cox,Chenxing Li,Mathematical Finance,63.49206349206349,63.492063492063494,2022.0,0.0,30.000000000000004
An Infinite Hidden Model with Stochastic Volatility Chenxing Li 2022,crossref,10.31390/cosa.7.2.11,0,2013.0,A Hull and White formula for a stochastic volatility Lévy model with infinite activity,10.2139/ssrn.4069359,4,Hossein Jafari,Chenxing Li,Communications on Stochastic Analysis,58.44155844155844,58.44155844155844,2022.0,9.0,40.0
An Infinite Hidden Model with Stochastic Volatility Chenxing Li 2022,crossref,10.1007/978-3-031-03861-7_6,0,2022.0,Estimation in Gamma-Ornstein –Uhlenbeck Stochastic Volatility Model,10.2139/ssrn.4069359,5,Jaya P. N. Bishwal,Chenxing Li,Parameter Estimation in Stochastic Volatility Models,57.77777777777777,57.77777777777778,2022.0,0.0,13.793103448275868
